-0.710766	-0.105525
-0.784988	-0.387221
-0.703434	-0.417271
-0.767093	-0.419907
-0.834074	-0.121049
-0.544138	-0.247796
-0.759157	-0.413619
-0.498415	-0.117969
-0.635821	-0.165443
-0.812118	-0.302227
-0.896217	-0.273054
-0.82753	-0.178664
-0.878712	-0.139516
-0.806944	-0.25729
-0.603316	-0.0796849
-0.0608626	0.474943
-0.164106	0.759213
0.21154	0.533331
-0.179612	0.655766
-0.0933802	0.647048
-0.086008	0.663421
-0.156891	0.735207
-0.148665	0.759689
-0.432812	0.786327
-0.388964	0.623892
-0.292251	0.575792
-0.45977	0.669043
-0.525227	0.732157
-0.620932	0.781846
-0.676198	0.67431
-0.72891	0.602728
-0.759274	0.6774
-0.772218	0.632798
-0.726616	0.61854
-0.783715	0.602127
-0.767249	0.655246
-0.580349	0.0908198
-0.66662	-0.121712
-0.780705	-0.0104899
-0.840961	0.166746
-0.839233	0.231235
-0.937263	0.29477
-0.981329	0.462773
-0.778504	0.426424
-0.755464	0.449422
-0.586764	0.368045
-0.422491	0.328163
-0.218259	0.283853
-0.55655	0.628511
-0.748139	0.85844
-0.591471	0.856873
-0.330166	0.849609
-0.266033	0.854443
-0.252993	0.894154
-0.290777	0.909329
-0.310154	0.91073
-0.418133	0.955864
-0.644051	0.911003
-0.366233	0.666331
0.012204	0.617581
-0.126638	0.653782
-0.274691	0.757359
-0.368243	0.907218
-0.404323	0.991323
-0.484533	0.94697
-0.619553	0.908163
-0.621628	0.873384
-0.553598	0.450374
-0.489287	0.0194612
-0.527772	-0.0414159
-0.445494	-0.113276
-0.424246	-0.0726553
-0.415015	-0.0809585
-0.364387	-0.014505
-0.352907	0.202438
-0.0168484	0.287378
0.188088	0.464801
0.456067	0.454023
0.46149	0.684889
0.163361	0.646842
0.0161586	0.743403
0.0961232	0.573721
0.100978	0.474096
0.091075	0.336734
0.111859	0.258108
-0.0701294	0.300175
-0.342627	0.37688
-0.486169	0.457017
-0.446764	0.441562
-0.310491	0.442301
-0.0601035	0.709195
0.0630704	0.574689
0.0387178	0.594635
0.312341	0.536626
0.376972	0.487584
0.227158	0.401319
0.0439602	0.248489
-0.233347	0.330825
-0.180747	-0.0137977
-0.00210697	-0.197474
-0.062192	0.152096
-0.425593	0.349993
-0.484287	0.0501988
-0.587608	0.0155805
-0.362113	0.205562
-0.40115	0.456841
-0.373786	0.331203
-0.371271	0.351532
-0.349646	0.597027
-0.404529	0.405523
-0.417749	0.122557
-0.572507	0.291258
-0.440064	0.411716
-0.109934	0.396935
0.0182649	0.387989
-0.00963533	0.544606
-0.2173	0.43097
-0.368044	-0.00350857
-0.302599	-0.134446
-0.140577	-0.124577
0.0411439	-0.23532
0.0992925	-0.16742
-0.264353	-0.12119
0.0920373	-0.0746279
-0.375736	0.123942
-0.591051	0.336353
-0.639832	0.414594
-0.639637	0.364802
-0.600395	0.37907
-0.691913	0.0231893
-0.775806	-0.0899178
-0.822212	-0.17325
-0.843892	-0.267545
-0.655425	-0.152547
-0.610384	-0.0886879
-0.512065	-0.0387638
-0.217904	0.151049
-0.348016	-0.0199958
-0.65585	0.462669
-0.774559	0.498361
-0.47805	0.614401
-0.0812099	0.25367
-0.451506	0.230109
-0.363072	0.120178
-0.534494	0.116538
-0.436564	0.114951
-0.555243	0.179829
-0.585314	0.17075
-0.674456	0.155661
-0.65863	0.189336
-0.396051	0.0955489
-0.319791	-0.0146337
-0.317216	-0.187397
-0.267402	-0.398689
-0.384525	-0.434941
-0.227118	-0.425257
-0.0528904	-0.600441
-0.140465	-0.468603
-0.0232647	-0.458058
0.129913	-0.438855
0.222358	-0.0196194
-0.00152222	0.0595111
0.0123143	0.0812203
0.0204119	0.199503
-0.162182	0.044199
-0.377304	0.0340816
-0.148716	0.0449756
-0.384688	0.0861902
-0.566656	0.221981
-0.435781	0.198313
-0.465786	0.25308
-0.644601	0.424353
-0.557997	0.405765
-0.625509	0.551092
-0.0704101	0.661651
0.119553	0.600641
-0.0194241	0.328714
-0.249431	0.143568
-0.080626	-0.15729
-0.207687	-0.200048
-0.0585257	-0.0907587
-0.624174	-0.613718
-0.502586	-0.59009
-0.466764	-0.290983
-0.382399	-0.110531
-0.140068	-0.152034
-0.156658	-0.28044
-0.0592052	-0.384861
-0.334417	-0.163666
-0.217364	-0.23389
-0.325248	-0.143865
-0.286566	-0.106975
-0.368347	-0.0730879
-0.566751	-0.00689599
-0.646651	-0.291279
-0.815828	-0.321146
-0.814671	-0.287094
-0.833464	-0.358606
-0.967982	-0.386848
-0.692259	-0.22395
-0.959978	-0.0410672
-0.787723	-0.298687
-0.793426	-0.275207
-0.795014	-0.28093
-0.898834	-0.419884
-0.399581	-0.0319267
-0.577138	-0.0320271
-0.751052	-0.0859663
-0.84985	-0.399121
-1.02215	-0.32506
-0.80654	-0.120718
-0.538399	-0.237641
-0.630103	0.0195278
-0.790076	-0.056372
-0.945727	-0.160841
-0.834589	-0.220491
-0.737007	-0.198482
-0.994843	0.22901
-0.541253	0.574479
-0.515313	0.044842
-0.318155	-0.0578377
-0.0494801	-0.131284
0.089099	-0.269775
-0.0346071	-0.48247
-0.207051	-0.432587
-0.354429	-0.165765
-0.402979	-0.162655
-0.50683	-0.0597575
-0.609675	-0.0370536
-0.536211	-0.0223157
-0.571803	0.0809465
-0.601419	0.221346
-0.615964	0.408688
-0.510868	0.524267
-0.446923	0.653414
-0.57074	0.830313
-0.650827	0.956498
-0.668654	1.09783
-0.636725	1.06657
-0.545091	1.03339
-0.386254	0.957032
-0.447059	0.905637
-0.50131	0.819414
-0.627426	0.708485
-0.717981	0.452035
-0.652448	0.158187
-0.462481	0.00345323
-0.198388	0.00908237
0.0401987	0.117367
0.0997527	0.228882
0.0898153	0.426443
-0.13058	0.427453
-0.449777	0.231854
-0.330356	-0.155111
-0.185915	-0.0805454
-0.736292	0.0902439
-0.444266	-0.0885253
-0.541004	-0.211945
-0.38482	-0.139622
-0.512835	-0.327661
-0.777832	-0.189712
-0.824537	-0.150107
-0.785592	-0.134573
-0.774978	-0.116865
-0.796541	-0.0716258
-0.835617	-0.0540123
-0.741981	-0.163084
-0.715273	-0.214648
-0.722373	-0.265227
-0.724371	-0.327452
-0.688881	-0.389832
-0.746882	-0.36568
-0.820608	-0.229308
-0.606187	-0.211616
-0.520964	-0.0354909
-0.56557	0.104942
-0.622026	0.259521
-0.903135	0.388517
-0.891469	0.538825
-0.801522	0.529012
-0.885698	0.533874
-0.90737	0.523781
-0.892448	0.414407
-0.91697	0.462787
-0.609479	-0.0349901
-0.535283	-0.252382
-0.599164	-0.153555
-0.699557	-0.0124723
-0.853345	0.130028
-0.831195	0.40934
-0.768136	0.636118
-0.686171	0.571855
-0.623794	0.631965
-0.271692	0.632097
-0.177831	0.591859
-0.360398	0.390388
-0.363754	0.326882
-0.106427	0.38035
-0.405818	0.25639
-0.490989	-0.0125871
-0.605076	0.0330089
-0.903293	-0.00427273
-0.993689	-0.144423
-0.551305	0.157104
-0.903277	-0.139934
-0.801989	-0.260991
-0.576557	-0.331197
-1.0039	-0.170418
-0.134755	-0.034205
-0.0790399	0.0499912
-0.135916	0.039984
-0.119638	0.16515
-0.39199	0.216024
-0.897251	-0.0767182
-0.38815	0.0329528
-0.214171	-0.140754
-0.0966475	-0.154827
-0.129536	-0.112553
-0.0810105	-0.0882284
-0.0436915	-0.0521177
-0.0379564	-0.0209342
-0.0230887	0.025453
0.0190992	0.0779857
-0.102277	0.326622
-0.160704	0.108874
-0.792546	-0.190689
-0.830154	-0.116967
-0.50253	-0.189578
-0.500108	0.0232495
-0.381706	-0.119514
-0.0464051	-0.27022
-0.461127	-0.00841082
0.161212	0.12088
0.0862305	0.409926
0.444353	0.234202
0.226461	0.140156
0.0175837	0.139214
-0.155174	-0.0370398
-0.305335	-0.00449038
-0.151848	0.0921403
-0.346508	0.0754296
-0.537548	0.137606
-0.493877	0.202645
-0.223848	0.421874
-0.150642	0.418348
-0.0512468	0.704805
-0.525028	0.572118
-0.17067	0.185539
-0.32843	0.372834
0.205385	0.462509
0.473047	0.240728
0.42879	-0.0398618
-0.0594615	-0.315998
-0.353907	-0.208068
-0.566883	-0.192785
-0.719904	-0.261399
-0.545004	-0.228563
-0.44174	-0.113062
-0.485112	-0.0406009
-0.527529	0.177026
-0.691157	0.152184
-0.548135	0.240261
-0.380078	-0.135816
-0.519509	-0.352642
-0.583925	-0.206492
-0.821844	0.185601
-0.810451	0.463599
-0.690894	0.540957
-0.563421	0.443584
-0.339908	0.319302
-0.0514699	0.623036
0.206974	0.867326
0.213992	1.00952
-0.0500307	1.03028
-0.326897	0.685243
-0.273483	0.611479
-0.434037	0.738333
-0.315595	0.6399
-0.234621	0.666294
-0.208736	0.582839
-0.0721578	0.516157
0.0994014	0.403837
-0.149286	0.359992
-0.12076	0.14515
-0.278639	0.160832
-0.780178	-0.315107
-0.854681	-0.216876
-0.947351	-0.5111
-0.431485	-0.276386
-0.0381412	0.456547
-0.363457	0.672511
-0.277462	0.313965
-0.366977	-0.0514688
-0.342448	-0.188659
-0.206383	-0.168442
-0.175922	0.318683
-0.117358	0.255769
0.315746	-0.111256
0.249204	0.113866
-0.200774	0.0172687
-0.538482	0.0368275
-0.719082	0.0292003
-0.606835	-0.114267
-0.622986	-0.210554
-0.77204	-0.11707
-0.242519	-0.121934
-0.523304	-0.237732
-0.570886	-0.316245
-0.762731	-0.285038
-0.732342	-0.293643
-0.826631	-0.252895
-0.734716	-0.29616
-0.734943	-0.321017
-0.738182	-0.267313
-0.732567	-0.131632
-0.665216	-0.032829
-0.670765	0.498849
-0.701244	0.641217
-0.420626	0.466691
-0.274188	0.359657
-0.00168278	0.190941
-0.067053	0.20687
0.0215828	0.0130997
-0.0561802	0.224424
0.0741005	0.543613
-0.0527103	0.230575
-0.334023	0.147605
-0.286464	-0.0288054
-0.201725	0.250819
-0.264693	0.11713
-0.75697	-0.0767305
-0.905329	-0.321968
-0.898082	-0.259034
-0.77798	-0.249646
-0.787884	-0.332336
-0.794442	-0.333793
-0.797134	-0.274595
-0.757761	-0.355851
-0.570305	-0.223744
-0.687301	-0.177008
-0.668773	-0.20256
-0.279812	0.108082
-0.318931	-0.0888304
-0.495144	0.36229
-0.325944	0.503924
-0.21113	0.433622
0.0240568	0.479406
0.192808	0.367477
0.157724	0.00532524
-0.0190578	-0.00940793
-0.185058	-0.124736
-0.316579	-0.462858
-0.412578	-0.341003
-0.741785	0.0385641
-0.566126	0.0665373
-0.509788	0.131418
-0.647669	0.209338
-0.40184	0.0327602
-0.764385	-0.209044
-0.699784	-0.144956
-0.629452	-0.251047
-0.141018	0.0280652
-0.247436	-0.0406209
-0.296675	-0.173315
-0.333494	-0.259543
-0.228118	-0.231553
-0.0243406	-0.100592
0.0964961	0.050458
0.289455	0.211561
0.2411	-0.179198
-0.165919	-0.262298
-0.270428	-0.298041
-0.00420037	-0.317976
-0.307043	-0.31671
-0.219674	-0.0408996
0.194792	0.47177
-0.178883	0.262843
-0.477834	0.298376
-0.345322	0.183527
-0.441651	0.174883
-0.793806	0.351471
-0.809286	0.279989
-0.698865	0.157516
-0.57297	0.197794
-0.298433	0.225024
-0.19609	0.0513121
-0.20717	0.072493
-0.475586	-0.122077
-0.534893	-0.311784
-0.441562	-0.43966
-0.265076	-0.401662
-0.194465	-0.322872
0.0277402	-0.23536
0.248246	-0.13301
0.111355	-0.0850821
-0.11025	0.0451574
0.0402259	-0.0749145
-0.251442	-0.198926
0.187047	-0.229764
0.0336366	0.0638005
-0.0846157	0.562579
-0.176697	0.48135
-0.159195	0.532965
0.022569	0.397522
0.170291	0.339555
0.22232	0.401274
0.124274	0.388269
0.257511	0.415115
0.0441236	0.255425
-0.40977	0.260436
-0.740546	-0.121422
-1.0172	-0.145957
-1.10648	-0.127601
-1.10716	0.0614083
-1.15893	-0.0797075
-1.07359	-0.0145264
-0.863959	0.202113
-0.980371	0.0500334
-0.751127	0.791517
-0.47067	0.829273
-0.521227	0.7238
-0.529823	0.567067
-0.51707	0.547361
-0.45485	0.395432
-0.334396	0.216779
-0.13444	0.167892
0.218362	0.0822033
0.193139	0.207594
0.203024	0.357697
0.333964	0.397415
0.224619	0.551048
0.342003	0.512152
0.192722	0.339447
-0.0802642	0.486891
-0.440063	0.548723
-0.620608	0.441679
-0.158628	-0.0288079
-0.37092	0.454066
-0.616561	0.664065
-0.495658	0.642509
-0.514168	-0.0169088
-0.601717	-0.0340729
-0.63257	-0.126958
-0.844081	-0.0309957
-0.964744	-0.0848171
-1.03876	0.026126
-0.98952	0.0689566
-0.931307	0.180471
-0.853087	0.37945
-0.660631	0.555841
-0.391274	0.756336
-0.240555	0.877169
-0.154216	1.01198
-0.293953	1.1854
-0.404882	1.18433
-0.430669	1.07262
-0.450763	0.864285
-0.28176	0.833358
-0.2548	0.788514
-0.267003	0.848782
-0.196803	0.636231
-0.109971	0.493426
-0.233662	0.576625
-0.181301	0.491442
0.0902002	0.343647
-0.22281	0.123861
-0.3151	-0.208461
-0.340778	-0.189719
-0.319603	-0.114479
-0.235045	-0.45809
-0.337821	-0.335566
-0.205584	-0.393423
-0.270093	-0.308572
-0.158969	-0.0648687
-0.230061	-0.225517
-0.283362	-0.0971334
-0.407883	-0.0879483
-0.463507	0.0357013
-0.462583	-0.219383
-0.542893	-0.207241
-0.685209	-0.205671
-0.611643	-0.196247
-0.742164	-0.27641
-0.526215	-0.240833
-0.896153	-0.208003
-0.678313	-0.0848474
-0.673743	-0.269637
-0.510469	-0.397709
-0.28137	-0.193696
-0.12859	-0.0798559
-0.0686271	0.0221781
-0.0161226	0.0232788
0.0197793	0.133152
0.0241522	0.0296872
-0.20903	-0.00172748
-0.303797	0.0908553
-0.653328	-0.0146355
-0.632351	-0.0453183
-0.80973	0.0990611
-0.763614	-0.0802381
-0.655178	-0.279718
-0.841998	-0.129289
-0.951365	-0.242338
-0.797141	-0.340214
-0.952426	-0.489469
-0.475045	-0.109202
-0.813505	-0.245281
-0.805206	-0.13431
-0.94401	-0.486348
-0.892066	-0.366843
-0.841154	-0.371271
-0.685793	-0.298323
-0.692922	-0.249666
-0.763687	-0.166114
-0.353811	0.0166343
0.0817068	0.31154
0.0828274	0.553977
0.0380317	0.507885
-0.122917	0.426315
0.0130387	0.326354
0.0555346	0.478764
-0.36432	0.488617
-0.457153	0.652229
-0.356399	0.873413
-0.407777	0.664042
-0.276945	0.593993
-0.0644447	0.679104
0.235209	0.625323
0.0440676	0.546776
-0.0814613	0.26874
-0.308604	0.256514
-0.415597	0.0777507
-0.459738	-0.186716
-0.489005	-0.120835
-0.333869	-0.244542
-0.422464	-0.0986986
-0.359475	-0.181137
-0.631599	-0.249504
-0.468831	-0.150452
-0.297013	0.202135
-0.583648	0.455215
-0.668436	0.31951
-0.685981	0.290025
-0.953089	0.438648
-0.981463	0.463826
-0.900365	0.416329
-0.910949	0.49386
-0.792231	0.50079
-0.672847	0.591361
-0.551449	0.581776
-0.582651	0.487652
-0.513999	0.41846
-0.573918	0.445668
-0.490187	0.522757
-0.353575	0.45875
-0.427342	0.506058
-0.426446	0.602838
-0.312365	0.769257
-0.351597	0.757041
0.0949229	0.585933
0.204696	0.679408
0.178908	0.685851
-0.428914	0.469026
-0.235757	0.606237
-0.197042	0.812991
-0.284436	0.336672
-0.149263	0.247824
-0.0598611	0.572916
0.122047	0.290741
0.112239	0.00308468
-0.410269	0.182177
